Make,Variant,Length,Geo,Origin,Price,Year
Fountaine Pajot,Lipari 41,40,Caribbean,Martinique,234998,2013
Fountaine Pajot,Lipari 41,40,Caribbean,Martinique,239661,2013
Lagoon,400,39,Europe,Greece,344182,2013
Lagoon,400,40,Europe,Greece,362009,2014
Lagoon,400 S2,36,Europe,Greece,350337,2013
Lagoon,400,39,Europe,Greece,369353,2014
Lagoon,400,38,Europe,Greece,322306,2013
Lagoon,400 S2,40,Europe,Greece,354191,2014
Lagoon,400 S2,37,Europe,Greece,326355,2013
Lagoon,400 S2,38,Europe,Malta,340676,2013
Lagoon,400 S2,37,Europe,Greece,314664,2013
Lagoon,400 S2,40,Europe,Greece,358518,2014
Lagoon,400,37,Europe,Greece,325207,2013
Lagoon,400,35,Europe,Greece,334980,2014
Lagoon,400,39,Europe,Malta,324565,2014
Lagoon,400,37,Europe,Greece,301157,2014
Lagoon,400,42,Europe,Greece,322649,2014
Lagoon,400,39,Europe,Greece,329471,2014
Lagoon,400,39,Europe,France,314777,2014
Lagoon,400 S2,39,Europe,France,284418,2013
Lagoon,400 S2,37,Europe,France,313140,2013
Lagoon,400,38,Europe,France,315663,2014
Lagoon,400,41,Europe,France,340844,2014
Lagoon,400,40,Europe,France,332037,2014
Lagoon,400,42,Europe,Greece,290162,2015
Fountaine Pajot,Lipari 41,37,Europe,Italy,271596,2013
Nautitech,40 Open,40,Caribbean,Guadeloupe,297396,2014
Lagoon,421,37,Caribbean,Mexico,399352,2013
Lagoon,421,45,Europe,Greece,358363,2014
Lagoon,421,43,Europe,Greece,335857,2014
Lagoon,421,43,Europe,Greece,303384,2014
Lagoon,421,41,Europe,Greece,304463,2014
Leopard,44,42,Europe,Croatia,352003,2013
Leopard,44,41,Europe,Croatia,337167,2013
Leopard,44,42,Europe,Greece,361852,2014
Fountaine Pajot,Helia 44,42,USA,Florida,553684,2014
Lagoon,450,48,Europe,Italy,402492,2014
Lagoon,450F,42,Caribbean,British Virgin Islands,453968,2013
Lagoon,450,44,Caribbean,Antigua and Barbuda,485513,2014
Lagoon ,450F,46,Caribbean,Martinique,383598,2014
Lagoon,450F,45,Caribbean,Martinique,380318,2014
Lagoon,450,42,Caribbean,Martinique,385341,2014
Lagoon,450F,42,Caribbean,Martinique,418342,2013
Lagoon,450,43,Caribbean,British Virgin Islands,378704,2013
Lagoon,450F,48,Caribbean,Guadeloupe,403903,2014
Lagoon,450,44,Europe,Greece,564746,2013
Lagoon,450,45,Europe,Greece,556881,2013
Lagoon,450,46,Europe,Croatia,549827,2013
Lagoon,450,44,Europe,Croatia,558612,2014
Lagoon,450,46,Europe,Greece,506641,2013
Lagoon,450,44,Europe,Greece,519323,2014
Lagoon,450,43,Europe,France,483772,2014
Lagoon,450,44,Europe,France,514737,2012
Lagoon,450F,43,Europe,Greece,470341,2014
Lagoon,450F,42,Europe,Greece,524670,2014
Lagoon,450,45,Europe,Greece,487918,2013
Lagoon,450,46,Europe,Greece,487719,2014
Lagoon,450,47,Europe,Croatia,506189,2013
Lagoon,450,46,Europe,Croatia,517625,2013
Lagoon,450,48,Europe,Croatia,439588,2013
Lagoon,450,45,Europe, Croatia,475637,2014
Lagoon,450,43,Europe,Turkey,489690,2014
Lagoon,450,44,Europe,Italy,422381,2013
Lagoon,450 Owners Version,46,USA,Florida,481741,2013
Fountaine Pajot ,Salina 48 Evolution,50,Caribbean,Martinique,537479,2014
Fountaine Pajot,Salina 48,47,Caribbean,Martinique,547131,2013
Fountaine Pajot,Salina 48,47,USA,Florida,525206,2014
Leopard,48,47,Caribbean,British Virgin Islands,402750,2013
Leopard,48,52,Caribbean,British Virgin Islands,454421,2013
Leopard,48,49,Caribbean,British Virgin Islands,418518,2014
Leopard,48 Crewed Version,48,Caribbean,British Virgin Islands,361985,2014
Leopard,48,45,Europe,Croatia,466568,2013
Leopard,48,52,Europe,Croatia,473658,2013
Fountaine Pajot,SABA 50,48,Caribbean,Martinique,573030,2013
Fountaine Pajot,SABA 50,52,Caribbean,Guadeloupe,599876,2014
Lagoon ,52F,46,Europe,Greece,1065708,2014
Lagoon,52,50,Europe,Croatia,983026,2014
Lagoon ,52,47,Europe,Croatia,1049458,2013
Lagoon ,52,52,Europe,Italy,995419,2014
Lagoon ,52,49,Europe,Turkey,928300,2014
Lagoon ,52,52,Europe,France,1032901,2014
Lagoon ,52,55,Europe,Croatia,758307,2013
Lagoon,52,50,USA,Texas,727400,2014
Nautitech ,542,51,Europe,Italy,1219024,2013
Privilege,Series 5,54,Caribbean,Grenada,853080,2013
Leopard,39,35,Europe,Croatia,266361,2014
Lagoon,380,35,Caribbean,Martinique,207348,2014
Lagoon,380,34,Europe,Italy,253768,2014
Lagoon,380,35,Europe,Croatia,211579,2015
Lagoon,39,36,Caribbean,Martinique,308598,2015
Lagoon,39,39,Caribbean,Martinique,343566,2015
Lagoon,39,37,Caribbean,Martinique,263725,2015
Lagoon,39,36,Caribbean,Guadeloupe,253679,2015
Lagoon,39,38,Europe,Turkey,430610,2014
Lagoon,39,36,Europe,Spain,364247,2015
Lagoon,39,37,Europe,France,333558,2015
Lagoon,39,36,Europe,France,303992,2014
Lagoon,39,36,Europe,Greece,280687,2014
Lagoon,39,38,Europe,France,289337,2014
Lagoon,39,36,Europe,Turkey,279128,2015
Lagoon,39,38,Europe,France,279431,2015
Lagoon,39,37,Europe,France,269703,2014
Fountaine Pajot,Lipari 41,39,Caribbean,Martinique,270542,2015
Leopard,Sunsail 404,39,Caribbean,British Virgin Islands,93343,2015
Lagoon,400,40,Europe,Croatia,338963,2015
Lagoon,400,41,Europe,Greece,320791,2014
Lagoon,400,37,Europe,Italy,313453,2014
Lagoon,400,40,Europe,Italy,296036,2014
Lagoon,400,40,Europe,Italy,319068,2015
Lagoon,400,32,Europe,Italy,293479,2014
Nautitech,40 Open,40,Europe,Greece,406204,2015
Nautitech,40 Open,39,Europe,France,406450,2015
Nautitech,40 Open,37,Europe,Spain,388856,2015
Nautitech,Open 40,39,Europe,Spain,398173,2015
Nautitech,40 Open,38,Europe,Spain,359262,2014
Nautitech,40 Open,40,Europe,France,363303,2014
Nautitech,40 Open,39,Europe,France,354896,2014
Nautitech,40 Open,37,Europe,Croatia,285502,2014
Bali,4.0,41,Europe,France,435482,2015
Bali,4.0,41,Europe,France,415122,2014
Seawind,1250,38,Caribbean,Mexico,478470,2014
Lagoon,421,42,Caribbean,Martinique,394265,2014
Lagoon,421,40,Caribbean,Martinique,380238,2014
Lagoon,421,38,Caribbean,Belize,360606,2015
Lagoon,421,43,Caribbean,Belize,331098,2014
Bali,4.3,41,Europe,Spain,482543,2015
Leopard,44,39,Caribbean,Belize,340778,2014
Leopard,44,42,Caribbean,British Virgin Islands,340201,2015
Leopard,44,41,Caribbean,Bahamas,341858,2014
Leopard,44,40,Caribbean,British Virgin Islands,319579,2015
Leopard,44,41,Caribbean,British Virgin Islands,330458,2014
Leopard,44,48,Caribbean,British Virgin Islands,341306,2014
Leopard,44,42,Caribbean,British Virgin Islands,328953,2014
Leopard,44,40,Europe,Greece,309964,2014
Leopard,44,40,USA,Florida,560772,2015
Leopard ,44,40,USA,Florida,550070,2014
Leopard,44,39,USA,Florida,630155,2014
Leopard ,44,39,USA,Florida,587686,2014
Bali,4.3,42,Europe,Turkey,554323,2015
Bali,4.3,38,Europe,Spain,474271,2014
Bali,4.3,44,USA,Florida,441298,2014
Fountaine Pajot,Helia 44,45,Caribbean,Grenada,577170,2015
Fountaine Pajot,Helia 44,42,Caribbean,Martinique,490180,2015
Fountaine Pajot,Helia 44,43,Caribbean,Martinique,438001,2015
Fountaine Pajot,Helia 44,45,Caribbean,Martinique,418766,2015
Fountaine Pajot,Helia 44 Maestro,38,Europe,Netherlands,555452,2014
Fountaine Pajot,Helia 44,44,Europe,Italy,522929,2014
Fountaine Pajot,Helia 44,41,Europe,France,542638,2015
Fountaine Pajot,Helia 44,43,Europe,Italy,476893,2014
Fountaine Pajot,Helia 44,40,Europe,Bulgaria,445545,2015
Fountaine Pajot,Helia 44,41,Europe,Spain,460334,2015
Fountaine Pajot,Helia 44,44,Europe,Spain,440719,2014
Bali,4.5,42,Europe,France,509962,2015
Bali,4.5,46,Europe,Greece,453036,2015
Bali,4.5,43,Europe,Greece,502430,2015
Bali,4.5,39,Europe,Greece,433291,2015
Outremer,45,43,Europe,France,882870,2014
Lagoon,450,41,Caribbean,Grenada,497863,2015
Lagoon,450,47,Caribbean,British Virgin Islands,553658,2014
Lagoon,450,50,Caribbean,Netherlands Antilles,454636,2015
Lagoon,450,43,Caribbean,Guadeloupe,432868,2014
Lagoon,450,49,Caribbean,Guadeloupe,459798,2015
Lagoon,450,42,Caribbean,Martinique,449103,2015
Lagoon,450,46,Europe,Croatia,584308,2015
Lagoon,450,49,Europe,Croatia,537549,2015
Lagoon,450,49,Europe,Greece,538923,2014
Lagoon,450,47,Europe,Greece,527816,2014
Lagoon,450,45,Europe,Greece,542206,2015
Lagoon,450,40,Europe,Croatia,501296,2015
Lagoon ,450S,47,Europe,France,503110,2014
Lagoon,450s,51,Europe,France,537582,2015
Lagoon,450S,43,Europe,France,486865,2015
Lagoon,450,44,Europe,Greece,493665,2015
Lagoon,450,46,Europe,Greece,510503,2015
Lagoon,450,42,Europe,Greece,475087,2015
Lagoon,450S,46,Europe,France,525362,2014
Lagoon,450S,45,Europe,France,530160,2014
Lagoon,450,46,Europe,Italy,503834,2015
Lagoon,450,47,Europe,Italy,506226,2014
Lagoon,450,42,Europe,Greece,490317,2015
Lagoon,450,45,Europe,Greece,507968,2015
Lagoon,450,49,Europe,Greece,505327,2014
Lagoon,450,47,Europe,Greece,447273,2014
Lagoon,450F,47,Europe,Greece,476374,2014
Lagoon,450F,41,Europe,Greece,477112,2014
Lagoon,450F,44,Europe,Greece,507499,2015
Lagoon,450,44,Europe,Croatia,419184,2015
Lagoon,450,43,Europe,Croatia,429101,2014
Lagoon,450,48,Europe,Greece,468034,2015
Lagoon,450,48,Europe,Greece,467624,2015
Lagoon,450,43,Europe,Greece,422876,2014
Lagoon,450,43,Europe,Greece,466649,2014
Lagoon,450,47,Europe,Greece,445159,2014
Lagoon,450F,46,Europe,Greece,459577,2015
Lagoon,450,45,Europe,Greece,453208,2015
Leopard,48,41,Caribbean,Saint Lucia,497243,2014
Leopard,48,52,Caribbean,Saint Lucia,450632,2015
Leopard,48,47,Caribbean,British Virgin Islands,149035,2015
Leopard,48,48,Europe,Croatia,480336,2014
Leopard,48,49,Europe,Greece,495515,2014
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,644844,2015
Fountaine Pajot,SABA 50,45,Caribbean,Martinique,582418,2015
Fountaine Pajot,SABA 50,48,Caribbean,Martinique,615370,2015
Fountaine Pajot,SABA 50 Maestro,45,Europe,Italy,1103489,2015
Fountaine Pajot,SABA 50,48,Europe,Spain,893672,2014
Fountaine Pajot,SABA 50,52,Europe,France,921420,2015
Fountaine Pajot,SABA 50,47,USA,Florida,737604,2014
Voyage Yachts,Voyage 480,48,Caribbean,British Virgin Islands,598890,2015
Lagoon,52F,49,Caribbean,Martinique,860809,2014
Lagoon,52F,49,Caribbean,Guadeloupe,768822,2015
Lagoon ,52F,54,Europe,Greece,1099182,2015
Lagoon ,52,52,Europe,Greece,1108668,2014
Lagoon,52,53,Europe,Greece,1162578,2014
Lagoon ,52,51,Europe,Greece,1117198,2015
Lagoon ,52,52,Europe,Greece,1093703,2014
Lagoon ,52F,54,Europe,Greece,960458,2014
Lagoon,52F,52,Europe,Greece,1067248,2014
Lagoon ,52F,47,Europe,Croatia,850974,2015
Lagoon,52F,54,Europe,Croatia,832145,2014
Lagoon ,52,49,Europe,France,817883,2014
Lagoon,52,48,Europe,France,804532,2015
Lagoon,52,51,USA,California,790504,2014
Privilege,Series 5,56,USA,Florida,1182045,2015
Privilege,Series 5,53,USA,Florida,974457,2014
Lagoon,380,36,Caribbean,Martinique,201587,2015
Lagoon,380,41,Caribbean,Netherlands Antilles,135847,2015
Lagoon ,39,37,USA,Florida,337614,2016
Lagoon,39,37,Caribbean,Mexico,393206,2016
Lagoon,39,37,Caribbean,Martinique,340706,2016
Lagoon,39,39,Caribbean,Martinique,260097,2016
Lagoon,39,41,Europe,Greece,342489,2015
Leopard,40,38,Caribbean,Grenada,348335,2016
Lagoon,400,39,Caribbean,Bahamas,330907,2015
Lagoon,400 S2,40,Caribbean,Bahamas,344307,2014
Leopard,40,38,Caribbean,Belize,334370,2016
Leopard,40,40,Caribbean,Belize,331276,2016
Leopard,40,39,Caribbean,Saint Lucia,299904,2015
Leopard,40,39,Europe,Italy,443876,2016
Lagoon,400,35,Europe,France,499820,2016
Lagoon,400,39,Europe,France,462819,2015
Lagoon,400 S2,39,Europe,Turkey,427222,2016
Lagoon,400,40,Europe,Turkey,379864,2016
Lagoon,400,38,Europe,Greece,360065,2016
Fountaine Pajot,Lucia 40,40,Europe,Croatia,332823,2015
Lagoon,400,38,Europe,Greece,355452,2015
Lagoon,400 S2,38,Europe,Greece,345532,2015
Lagoon,400,38,Europe,Greece,332500,2015
Lagoon,400 S2,37,Europe,Croatia,333708,2015
Lagoon,400,41,Europe,Croatia,316235,2015
Lagoon,400 S2,37,Europe,Italy,303199,2015
Lagoon,400,37,Europe,Italy,322243,2015
Lagoon,400,38,Europe,Croatia,301046,2016
Lagoon,400,39,USA,Florida,421670,2015
Fountaine Pajot,Lucia 40,37,USA,Massachusetts,372273,2015
Nautitech,40 Open,38,Caribbean,British Virgin Islands,394862,2015
Nautitech,40 Open,41,Europe,Croatia,470378,2015
Nautitech,40 Open,37,Europe,Greece,376670,2016
Nautitech,40 Open,34,Europe,Croatia,326268,2016
Nautitech,40 Open,38,Europe,Croatia,334363,2015
Nautitech,40,39,Europe,Croatia,354643,2016
Bali,4.0,40,Caribbean,Grenada,286204,2015
Bali,4.0,40,Europe,Greece,354375,2016
Bali,4.0,41,Europe,Greece,357276,2016
Bali,4.0,37,Europe,Greece,358380,2016
Chris White,MastFoil 40,38,USA,Florida,299201,2016
Bali,4.1,42,Europe,Greece,407027,2016
Bali,4.1,39,Europe,Greece,398843,2016
Maine Cat,41,42,USA,Florida,529321,2015
Bali,4.3,45,Europe,Greece,444730,2016
Lagoon,421,37,Europe,Croatia,451145,2016
Lagoon,421,45,Europe,Croatia,459399,2015
Lagoon,42,41,Caribbean,Dominican Republic,590807,2015
Lagoon,42,44,Caribbean,Grenada,457146,2015
Leopard,44,43,Caribbean,British Virgin Islands,410679,2015
Leopard,44,42,Caribbean,Bahamas,232569,2015
Lagoon,42,39,Europe,Italy,500080,2015
Lagoon,42,37,Europe,Italy,510552,2016
Lagoon,42,41,Europe,Italy,485802,2016
Lagoon,42,40,Europe,Spain,488631,2015
Lagoon,42,41,Europe,Spain,439059,2016
Bali,4.3,43,Caribbean,Saint-Martin,417375,2015
Bali,4.3,40,Europe,Spain,488972,2015
Bali,4.3,37,Europe,Greece,489951,2016
Fountaine Pajot,Helia 44,41,Caribbean,U.S. Virgin Islands,599581,2015
Fountaine Pajot,Helia 44 Evolution,41,Caribbean,U.S. Virgin Islands,593059,2016
Fountaine Pajot,Helia 44,44,Europe,France,618044,2015
Fountaine Pajot,Helia 44,42,Europe,Belgium,578178,2016
Fountaine Pajot,Helia 44,40,USA,Maryland,599416,2015
Fountaine Pajot,Helia 44,43,USA,Florida,412517,2016
Fountaine Pajot,Helia 44,44,USA,Florida,395656,2015
Bali,4.5,44,Europe,Spain,390173,2016
Nautitech,46 Fly,45,Caribbean,British Virgin Islands,504787,2015
Lagoon,450,42,Caribbean,Mexico,640697,2015
Lagoon,450,46,Caribbean,Puerto Rico,522122,2015
Lagoon,450F,42,Europe,Italy,501711,2015
Lagoon,450F,42,Europe,Italy,500863,2016
Lagoon,450F,49,Europe,Greece,522314,2016
Lagoon,450,42,Europe,Italy,506615,2016
Lagoon,450F,42,Europe,Greece,548113,2015
Lagoon,450F,50,Europe,Greece,488445,2016
Lagoon,450,46,Europe,Greece,549691,2015
Lagoon,450F,44,Europe,Greece,465423,2015
Lagoon,450F,46,Europe,Italy,450928,2015
Lagoon,450F,46,Europe,Greece,508923,2016
Lagoon,45F,48,Europe,Greece,419365,2015
Leopard,48,50,Caribbean,British Virgin Islands,456175,2015
Leopard,48 Crewed Version,47,Caribbean,British Virgin Islands,416651,2016
Leopard,48,47,Caribbean,British Virgin Islands,450873,2015
Leopard,48,43,Caribbean,Bahamas,326477,2015
Fountaine Pajot,SABA 50,48,Caribbean,Saint-Martin,734099,2016
Fountaine Pajot,SABA 50,46,Caribbean,Guadeloupe,661234,2016
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,635737,2016
Fountaine Pajot,SABA 50,48,Caribbean,Martinique,530247,2016
Fountaine Pajot,SABA 50,49,Caribbean,British Virgin Islands,611241,2015
Fountaine Pajot,SABA 50 Maestro,49,Europe,Spain,893957,2016
Fountaine Pajot,SABA 50,52,Europe,Greece,785296,2016
Lagoon,52,48,Caribbean,Martinique,853093,2016
Lagoon,52F,48,Caribbean,Panama,662986,2016
Lagoon,52,54,Caribbean,Grenada,652167,2015
Lagoon ,52,49,Europe,France,966226,2015
Lagoon,52,56,Europe,France,947349,2015
Lagoon,52,49,Europe,France,909085,2015
Lagoon,52,54,Europe,France,841818,2015
Dix Harvey,DH550,52,Europe,Spain,786841,2015
Dix Harvey,DH550,52,Europe,Spain,853135,2016
Dix Harvey ,DH550,57,Europe,Portugal,902162,2016
Lagoon,39,41,Europe,Greece,354965,2017
Lagoon,39,36,Europe,Greece,347524,2016
Lagoon,39,36,Europe,Croatia,317176,2016
Lagoon,39,34,Europe,Italy,261750,2016
Lagoon,40,34,Europe,Spain,386938,2017
Leopard,40,35,Caribbean,Bahamas,204308,2016
Lagoon,400,39,Europe,Sweden,505754,2015
Fountaine Pajot,Lucia 40,43,Europe,France,494571,2017
Fountaine Pajot,Lucia 40,38,Europe,Greece,487202,2017
Fountaine Pajot,Lucia 40,40,Europe,Greece,460176,2017
Lagoon,400,39,Europe,Greece,461574,2017
Lagoon,400 S2,38,Europe,Greece,422384,2016
Lagoon,400,37,Europe,Greece,400807,2016
Fountaine Pajot,Lucia 40,40,Europe,Croatia,310255,2016
Fountaine Pajot,Lucia 40,37,Europe,Croatia,382010,2017
Lagoon,400,37,Europe,Croatia,359184,2016
Fountaine Pajot,Lucia 40 Owner's Version,37,USA,Florida,486882,2016
Seawind,1190 Sport,37,USA,Washington,393304,2016
Seawind,1190 Sport,40,USA,Washington,391904,2017
Nautitech,40 Open,37,Europe,France,463499,2016
Nautitech,40 Open,39,USA,Rhode Island,415170,2016
Bali,4.3,42,Europe,Greece,420125,2016
Lagoon,42,44,Caribbean,Martinique,523741,2017
Lagoon,42,48,Caribbean,Martinique,546523,2017
Lagoon,42,42,Caribbean,Martinique,511518,2016
Lagoon,42,41,Caribbean,Martinique,537170,2017
Lagoon,42,42,Europe,Spain,524155,2016
Lagoon,42 Owners Version,42,Europe,Spain,576970,2016
Lagoon,42,37,Europe,Spain,505406,2016
Lagoon,42 Owners Version,42,Europe,Spain,567075,2016
Lagoon,42,39,Europe,Turkey,526008,2017
Lagoon,42,43,Europe,Turkey,551119,2017
Lagoon,42,42,Europe,Turkey,567804,2016
Lagoon,42,41,Europe,Greece,525302,2016
Lagoon,42,40,Europe,France,560978,2016
Lagoon,42,42,Europe,Croatia,497455,2017
Lagoon,42,44,Europe,Croatia,560868,2016
Lagoon,42,44,Europe,Greece,503557,2016
Lagoon,42,41,Europe,Greece,462424,2016
Lagoon,42,46,Europe,Greece,503373,2017
Lagoon,42,41,Europe,Greece,477227,2016
Lagoon,42,40,Europe,Greece,509754,2017
Lagoon,42,43,Europe,Greece,501333,2017
Lagoon,42,42,Europe,Greece,469527,2016
Lagoon,42,41,Europe,Croatia,487570,2016
Lagoon,42,41,Europe,Croatia,460761,2016
Lagoon,42,39,Europe,Greece,453494,2016
Lagoon,42,41,Europe,Croatia,473571,2016
Lagoon,42,41,Europe,Croatia,486312,2017
Lagoon,42,40,Europe,Croatia,488413,2017
Lagoon,42,40,Europe,Croatia,463081,2017
Lagoon,42,41,Europe,Greece,475446,2016
Lagoon,42,42,Europe,Malta,450566,2016
Lagoon,42,39,Europe,Greece,457051,2017
Lagoon,42,42,Europe,Greece,436527,2016
Lagoon,42,41,Europe,Greece,409479,2017
Lagoon,42,41,Europe,Greece,363541,2016
Lagoon,42,43,Europe,Greece,379273,2017
Lagoon,42,42,Europe,Greece,382899,2016
Lagoon,42,42,Europe,Greece,403509,2016
Lagoon,42,42,Europe,Greece,347996,2017
Lagoon,42,42,Europe,Greece,387986,2017
Lagoon,42,42,USA,North Carolina,531409,2017
Lagoon ,42,41,USA,North Carolina,557090,2016
Bali,4.3,41,Europe,Greece,441720,2017
Fountaine Pajot,Helia 44,41,Caribbean,British Virgin Islands,530032,2017
Fountaine Pajot,Helia 44,42,Caribbean,British Virgin Islands,603503,2017
Fountaine Pajot,Helia 44,40,USA,Florida,484693,2017
Bali,4.5,46,Europe,Italy,606478,2017
Bali,4.5,39,Europe,Italy,583374,2016
Bali,4.5,46,Europe,Greece,423106,2017
Bali,4.5,41,Europe,Greece,344129,2017
Nautitech,46 open,50,Caribbean,Guatemala,539349,2017
Nautitech,46 Open,42,Caribbean,Guatemala,569386,2017
Nautitech,46 Open,45,Caribbean,Guatemala,565129,2017
Nautitech,46 Open,44,Caribbean,Guatemala,552839,2016
Nautitech,46 Fly,45,Caribbean,British Virgin Islands,511379,2016
Nautitech,46 Fly,45,Europe,Greece,681026,2016
Nautitech,46 Fly,45,Europe,Greece,667875,2017
Nautitech,46 Open,46,Europe,Greece,576323,2016
Nautitech,46 Open,45,Europe,Greece,538163,2016
Nautitech,46 Open,45,Europe,Greece,577552,2016
Nautitech,46 Fly,49,Europe,Croatia,518747,2016
Nautitech,46 Fly,45,Europe,Croatia,523210,2016
Leopard,45,47,Europe,Turkey,431262,2016
Leopard,45,46,Europe,Turkey,450123,2017
Lagoon,450F,43,Caribbean,Aruba,673958,2016
Lagoon,450F,44,Caribbean, U.S. Virgin Islands,611209,2016
Lagoon,450,43,Caribbean,British Virgin Islands,537408,2017
Lagoon,450F,45,Europe,Croatia,790000,2017
Lagoon,450F,44,Europe,Croatia,809582,2016
Lagoon,450S,48,Europe,Portugal,597106,2017
Lagoon,450S,39,Europe,Portugal,643902,2016
Lagoon,450,43,Europe,Portugal,571814,2017
Lagoon,450S,50,Europe,France,555211,2017
Lagoon,450S,47,Europe,Spain,524197,2016
Lagoon,450F,43,Europe,Croatia,568136,2017
Lagoon,450F,44,Europe,Croatia,588079,2016
Lagoon,450F,50,Europe,Croatia,527855,2016
Lagoon,450F,46,Europe,Croatia,577609,2016
Lagoon,450F,48,Europe,Croatia,558160,2017
Lagoon,450F,41,Europe,Croatia,556638,2017
Lagoon,450F,42,Europe,Italy,454335,2016
Lagoon,450,44,Europe,Croatia,483922,2016
Lagoon,450,45,Europe,Croatia,475104,2016
Bali,4.6,47,Europe,Spain,332218,2017
Leopard,48,45,Caribbean,Bahamas,377027,2017
Leopard,48,45,Caribbean,British Virgin Islands,194004,2016
Leopard,48,49,Europe,Turkey,476311,2016
Leopard,48,46,Europe,Turkey,481721,2016
Fountaine Pajot,SABA 50,49,Caribbean,U.S. Virgin Islands,996791,2016
Lagoon,52F,55,Caribbean,U.S. Virgin Islands,1125169,2017
Lagoon,52,50,Caribbean,U.S. Virgin Islands,1083111,2016
Lagoon,52,51,Europe,Turkey,1211350,2017
Lagoon,52F,54,Europe,Sweden,559568,2017
Lagoon ,52F,50,Europe,Croatia,488765,2017
Lagoon,52F,51,Europe,Croatia,479177,2016
Lagoon,52,48,USA,Florida,1063640,2016
Privilege,Series 5,61,Caribbean,Guadeloupe,1114453,2017
Lagoon,380,37,Caribbean,Grenada,336536,2018
Lagoon,40,36,Europe,Spain,478145,2018
Lagoon,40,37,Europe,Spain,487321,2018
Lagoon,40,37,Europe,France,474972,2017
Lagoon,40,39,Europe,Croatia,433906,2017
Lagoon,40,40,Europe,Croatia,445287,2018
Lagoon,40,42,Europe,Spain,437141,2017
Lagoon,40,40,Europe,Spain,411818,2018
Lagoon,40,38,Europe,Spain,390322,2017
Leopard,40,40,Caribbean,U.S. Virgin Islands,525255,2018
Fountaine Pajot,Lucia 40,40,Europe,Spain,451828,2018
Fountaine Pajot,Lucia 40,39,Europe,Spain,475871,2018
Fountaine Pajot,Lucia 40,38,Europe,Greece,414333,2018
Lagoon,400,38,Europe,Italy,387104,2017
Lagoon,400,39,Europe,Italy,350139,2017
Nautitech,40 Open,39,Caribbean,Martinique,428652,2018
Nautitech,40 Open,37,Caribbean,Martinique,451893,2017
Nautitech,40 Open,39,Europe,France,430533,2017
Nautitech,40 Open,41,Europe,Turkey,487720,2017
Nautitech,40 Open,39,Europe,France,414469,2018
Nautitech,40,41,Europe,France,408686,2017
Bali,4.0,40,Europe,Italy,315054,2017
Bali,4.0,42,USA,Florida,453414,2018
Bali,4.1,39,Europe,Italy,496717,2017
Bali,4.1,44,Europe,Italy,530249,2017
Bali,4.1,38,Europe,Spain,412921,2018
Bali,4.1,42,Europe,Greece,422567,2017
Bali,4.1,40,Europe,Croatia,375846,2018
Seawind,1260,41,USA,Florida,546561,2017
Seawind,1260,40,USA,Florida,627364,2017
Lagoon,42,43,Caribbean,Martinique,540275,2018
Lagoon,42,43,Caribbean,Martinique,589974,2017
Lagoon,42,44,Caribbean,Martinique,483090,2017
Lagoon,42 Owners Version,38,Caribbean,Martinique,506777,2017
Lagoon,42,39,Europe,Spain,591894,2017
Lagoon,42,41,Europe,Spain,585552,2017
Lagoon,42,41,Europe,Greece,513963,2018
Lagoon,42,43,Europe,Croatia,560668,2017
Lagoon,42,42,Europe,Croatia,537012,2017
Lagoon,42,45,Europe,Croatia,531753,2017
Lagoon,42,42,Europe,Greece,551196,2017
Lagoon,42,42,Europe,Greece,494667,2017
Lagoon,42,38,Europe,Greece,460972,2017
Lagoon,42,43,Europe,France,473879,2017
Lagoon,42,39,Europe,France,476985,2018
Lagoon,42,40,Europe,Greece,449604,2018
Bali,4.3,42,Europe,Italy,544646,2017
Bali,4.3,41,Europe,Italy,513064,2017
Bali,4.3 LOFT,43,USA,Maryland,539154,2018
Antares,44GS,46,USA,California,805473,2017
Nautitech,46 Open,44,Europe,Croatia,781352,2017
Nautitech,46 Fly,45,Europe,Greece,705021,2018
Nautitech,46 Open,45,Europe,Spain,651392,2017
Nautitech,46 Open,42,Europe,France,541663,2018
Nautitech,46 Open,44,Europe,Greece,576065,2018
Fountaine Pajot,Saona 47,44,Europe,Turkey,786163,2018
Fountaine Pajot,Saona 47,40,Europe,Turkey,777268,2018
Fountaine Pajot,Saona 47,47,Europe,Greece,696411,2018
Fountaine Pajot,Saona 47,45,Europe,Greece,772116,2018
Fountaine Pajot,Saona 47,43,Europe,Greece,692658,2018
Fountaine Pajot,Saona 47,46,Europe,Greece,819668,2017
Fountaine Pajot,Saona 47,43,USA,Florida,765737,2018
Fountaine Pajot,Saona 47,43,USA,Florida,837501,2018
Lagoon,450F,46,Caribbean,Dominican Republic,576277,2017
Lagoon,450F,43,Caribbean,Antigua and Barbuda,531675,2018
Lagoon,450,45,Caribbean,British Virgin Islands,525430,2018
Lagoon,450S,45,Caribbean,Puerto Rico,529898,2018
Lagoon,450F,43,Europe,Greece,620120,2017
Lagoon,450,44,Europe,Greece,646732,2018
Lagoon,450,46,Europe,Greece,588487,2018
Lagoon,450,48,Europe,Greece,614449,2017
Lagoon,450F,42,Europe,Croatia,580976,2018
Lagoon,450F,48,Europe,Croatia,563087,2018
Lagoon,450F,46,Europe,Croatia,495366,2018
Lagoon,450F,43,Europe,Croatia,507852,2018
