Make,Variant,Length,Geo,Origin,Price,Year
Hunter,OV,40,Caribbean,Sint Maarten (Dutch part),198911,2009
Hunter,AC 50,44,USA,Florida,251089,2009
Hunter,50 Center Cockpit,47,USA,Florida,232179,2004
Hylas,46,43,USA,Connecticut,383770,2006
Island Packet,SP Cruiser,41,USA,Rhode Island,292881,2008
Island Packet,465,52,USA,Maryland,474601,2010
Jeanneau,Sun Odyssey 39 DS,37,Europe,Italy,149891,2006
Jeanneau,Sun Odyssey 39i,43,USA,Wisconsin,119750,2009
Jeanneau,Sun Odyssey 42i,41,Europe,Croatia,106878,2006
Jeanneau,Sun Odyssey 42i,42,Europe,Greece,104257,2007
Jeanneau,Sun Odyssey 42i,44,Europe,Greece,104499,2009
Jeanneau,Sun Odyssey 42i,47,Europe,Greece,92759,2012
Jeanneau,Sun Odyssey 42 DS,43,Europe,Italy,156456,2009
Jeanneau,Sun Odyssey 45 DS,43,Europe,France,183603,2009
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,146756,2009
Jeanneau,Sun Odyssey 44i,49,Europe,Greece,114530,2008
Jeanneau,Sun Odyssey 44i,42,USA,Oregon,168650,2008
Jeanneau,Sun Odyssey 45 DS,43,Europe,Spain,181183,2008
Jeanneau,Sun Odyssey 45 DS,42,Europe,Spain,185492,2008
Jeanneau,Sun Odyssey 45 DS,39,Europe,Spain,178723,2010
Jeanneau,Sun Odyssey 44i,43,Europe,United Kingdom,276560,2009
Jeanneau,Sun Odyssey 45 DS,47,Europe,United Kingdom,202701,2008
Jeanneau,Sun Odyssey 45 DS,40,USA,Washington,249915,2010
Jeanneau,Sun Odyssey 50 DS,49,USA,Connecticut,231914,2009
Jeanneau,Sun Odyssey 50 DS,52,Europe,France,286768,2011
Jeanneau,Sun Odyssey 50 DS,44,Europe,Italy,239636,2010
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,346183,2010
Jeanneau,53,48,Europe,Croatia,178607,2009
Jeanneau,53,57,Europe,Croatia,214195,2010
Jeanneau,Sun Odyssey 53,49,USA,Florida,297571,2007
Jeanneau,53,48,Europe,France,222937,2008
Jeanneau,53,56,Europe,Greece,186583,2008
Jeanneau,53,50,Europe,Greece,182439,2008
Jeanneau,53,53,Europe,Greece,232949,2010
Jeanneau,53,51,Europe,Greece,189464,2007
Jeanneau,53,50,Europe,Greece,178416,2009
Jeanneau,53,46,Europe,Greece,168397,2008
Jeanneau,53,51,Europe,Italy,300497,2008
Jeanneau,53,51,Europe,Portugal,286911,2008
Jeanneau,53,56,Europe,Turkey,248997,2009
Jeanneau,53,53,Europe,Turkey,205602,2009
Jeanneau,53,59,Europe,Turkey,210973,2009
Jeanneau,Sun Odyssey 54 DS,57,Caribbean,Martinique,212827,2009
Malo,40,38,Europe,United Kingdom,334806,2008
Moody,45 DS e,40,Europe,Greece,352450,2007
Moody,45 DS,46,Europe,Spain,332506,2010
Nauticat,441,37,Europe,Norway,535136,2007
Oyster,54,53,USA,Maryland,642082,2008
Salona,44,39,Europe,Croatia,125086,2007
Solaris,One 44,48,Europe,Italy,402784,2010
Solaris,48,48,Europe,Italy,356300,2009
Southerly,38,40,Europe,Jersey,239691,2010
Tartan,4300,34,Europe,Italy,320037,2009
Tartan,4300,40,Europe,Italy,296523,2008
Vismara,54,57,Europe,Malta,511745,2008
X-Yachts,Xc 42,44,Europe,Germany,423670,2011
X-Yachts,X-50,50,Europe,Italy,466989,2009
Azuree,40,38,Europe,Turkey,115354,2010
Bavaria,40 Cruiser,42,Europe,Croatia,125990,2010
Bavaria,40 Cruiser,44,Europe,Croatia,85410,2009
Bavaria,40 Cruiser,36,Europe,Croatia,86229,2010
Bavaria,40 Cruiser,37,Europe,Denmark,152762,2012
Bavaria,40S Cruiser,41,Caribbean,Dominican Republic,92887,2008
Bavaria,40 Cruiser,37,Europe,France,124782,2009
Bavaria,40 Cruiser,34,Europe,Germany,115554,2010
Bavaria,40 Cruiser,36,Europe,Greece,145501,2010
Bavaria,40 Cruiser,41,Europe,Greece,107737,2006
Bavaria,40 Cruiser,35,Europe,Greece,81885,2009
Bavaria,40 Cruiser,36,Europe,Italy,119063,2010
Bavaria,40 Cruiser,42,Europe,Netherlands,139948,2010
Bavaria,45 Cruiser,48,Europe,Croatia,120977,2010
Bavaria,45 Cruiser,44,Europe,Greece,146754,2009
Bavaria,50 Cruiser,41,Europe,Croatia,204648,2009
Bavaria,50 Cruiser,46,Europe,Croatia,158168,2011
Bavaria,56 Cruiser,58,Europe,Croatia,285840,2011
Bavaria,56 Cruiser,44,Europe,Croatia,289445,2009
Beneteau,First 40,36,Caribbean,British Virgin Islands,160970,2010
Beneteau,Oceanis 40,44,Caribbean,British Virgin Islands,113577,2008
Beneteau,First 40,42,USA,California,151161,2010
Beneteau,Oceanis 40,36,Europe,Greece,123004,2009
Beneteau,Oceanis 40,36,Europe,Greece,122167,2007
Beneteau,Oceanis 40,41,Europe,Greece,124289,2010
Beneteau,Oceanis 40,32,Europe,Greece,116589,2012
Beneteau,Oceanis 40,37,Europe,Greece,107773,2010
Beneteau,First 40,39,Caribbean,Grenada,149049,2011
Beneteau,Oceanis 40,38,Caribbean,Grenada,121358,2010
Beneteau,Oceanis 40,39,Caribbean,Grenada,69128,2011
Beneteau,Oceanis 40,36,USA,Maryland,165109,2010
Beneteau,First 40 CR,42,Europe,Netherlands,175763,2010
Beneteau,Oceanis 40,47,USA,New York,184467,2011
Beneteau,Oceanis 40,40,USA,South Carolina,143325,2011
Beneteau,First 40,37,Europe,Spain,193971,2010
Beneteau,First 40,41,Europe,Sweden,175843,2008
Beneteau,First 40,37,Europe,United Kingdom,60593,2009
Beneteau,Oceanis 43,48,Europe,Croatia,102034,2010
Beneteau,Oceanis 43,48,Europe,Greece,102229,2011
Beneteau,Oceanis 43 Family,37,Europe,Greece,119408,2010
Beneteau,43,38,USA,South Carolina,131291,2009
Beneteau,Oceanis 43,50,Caribbean,U.S. Virgin Islands,148563,2009
Beneteau,First 45,43,Europe,Turkey,199490,2011
Beneteau,Oceanis 46,41,USA,Connecticut,231629,2009
Beneteau,Oceanis 46,52,Europe,Croatia,137369,2011
Beneteau,Oceanis 50 F G5,45,Caribbean,British Virgin Islands,184131,2009
Beneteau,Oceanis 50,50,Europe,Croatia,189240,2009
Beneteau,Oceanis 50.5 ,46,Europe,Croatia,156988,2010
Beneteau,Oceanis 50,43,Europe,France,214525,2010
Beneteau,Oceanis 50 Family,49,Europe,Greece,195206,2009
Beneteau,Oceanis 50,53,Europe,Greece,198974,2008
Beneteau,Oceanis 50 Family,51,Europe,Greece,153550,2009
Beneteau,Oceanis 50,41,USA,Hawaii,259331,2011
Beneteau,Oceanis 50,50,Europe,Sweden,258981,2009
Beneteau,Oceanis 50,45,Europe,Turkey,244459,2009
Beneteau,Oceanis 50.5,50,Europe,Croatia,214716,2011
Beneteau,Oceanis 50.5,51,Europe,Croatia,179098,2008
Beneteau,Oceanis 50.5,54,Europe,Croatia,183742,2010
Beneteau,Oceanis 54,47,Europe,Malta,295164,2011
Beneteau ,First 45,43,Caribbean,Martinique,185343,2009
Beneteau ,Oceanis 50,47,Caribbean,Antigua and Barbuda,195603,2011
Catalina,375,39,Europe,Netherlands,170428,2010
Catalina,42 MK II,40,USA,Texas,181064,2009
Catalina,445,36,Europe,Italy,239287,2008
Contest,45CS,49,Europe,Netherlands,529140,2010
Contest,45CS,44,Europe,Spain,418834,2007
Dehler,41,42,Europe,Netherlands,240017,2009
Dehler,41,34,Europe,Turkey,211126,2010
Dehler,45,38,Europe,Sweden,172686,2008
Delphia,40,35,Europe,France,188504,2010
Dufour,405 GL,40,Caribbean,Antigua and Barbuda,83827,2010
Dufour,405 GL,42,Europe,France,150345,2011
Dufour,405,40,Caribbean,Grenada,86379,2010
Dufour,40e Performance,41,Europe,Italy,145235,2011
Dufour,425 GL,40,Europe,Malta,166879,2012
Dufour,445 GL,48,Europe,France,266412,2008
Dufour,45 Performance,45,Europe,France,146214,2010
Dufour,455,45,Europe,France,184850,2008
Dufour,45e Performance,43,Caribbean,Guadeloupe,268883,2010
Dufour,455,46,Europe,Malta,158600,2008
Dufour,455 GL,38,Europe,Malta,155515,2010
Dufour,455 GL,42,Europe,Portugal,187704,2011
Dufour,45e Performance,37,Europe,Slovenia,153620,2012
Dufour,525 GL,52,Europe,Greece,281183,2008
Elan,444 Impression,33,Europe,Croatia,151838,2009
Elan,444 Impression,41,Europe,Greece,124191,2010
Grand Soleil,43,33,Europe,Germany,280966,2009
Grand Soleil,46,46,Europe,Italy,270982,2009
Grand Soleil,46,54,Europe,Turkey,306504,2010
Grand Soleil,54,51,Europe,Croatia,468641,2010
Grand Soleil,56 EXTREME,52,Europe,Italy,570827,2009
Grand Soleil,56,45,Europe,Italy,442524,2009
Hanse,400,38,Europe,United Kingdom,130431,2013
Hanse,445,37,Europe,Italy,223231,2012
Hanse,445,38,Europe,Spain,213234,2011
Hanse,470,45,Europe,Italy,250969,2010
Hanse,495,52,Europe,Croatia,154417,2009
Hanse,495,53,Europe,Croatia,184589,2012
Hanse,495,40,Europe,Spain,354099,2008
Hanse ,495,55,Europe,Croatia,171300,2008
Hunter,39,35,USA,California,146564,2009
Hunter,50 Center Cockpit,53,USA,Maryland,315477,2007
Hunter,50,48,USA,North Carolina,274076,2009
J Boats,J 122,44,Europe,United Kingdom,307942,2011
Jeanneau,Sun Odyssey 409,37,Europe,Greece,121449,2010
Jeanneau,Sun Odyssey 409,40,Europe,Greece,110211,2010
Jeanneau,Sun Odyssey 409,48,Europe,Greece,103520,2011
Jeanneau,Sun Odyssey 409,41,Europe,Greece,77023,2008
Jeanneau,Sun Odyssey 409,38,Europe,Greece,95422,2010
Jeanneau,Sun Odyssey 409,41,Europe,Italy,153829,2009
Jeanneau,Sun Odyssey 409,40,Europe,Netherlands,153821,2007
Jeanneau,Sun Odyssey 42i,37,Europe,Italy,143111,2010
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,123834,2010
Jeanneau,Sun Odyssey 439,41,Europe,Spain,138906,2010
Jeanneau,Sun Odyssey 439,38,Europe,Spain,107945,2010
Jeanneau,Sun Odyssey 44i,49,Europe,Croatia,101924,2010
Jeanneau,Sun Odyssey 44i,47,Europe,Greece,109641,2009
Jeanneau,Sun Odyssey 45 DS,48,USA,Maryland,209116,2009
Jeanneau,Sun Odyssey 45 DS,39,USA,Maryland,213880,2011
Jeanneau,Sun Odyssey 45 DS,48,Europe,Spain,198570,2008
Jeanneau,Sun Odyssey 44i,44,Europe,Turkey,170797,2007
Jeanneau,Sun Odyssey 45 DS,44,Europe,United Kingdom,251506,2008
Jeanneau,Sun Odyssey 44i,40,USA,Washington,179535,2008
Jeanneau,Sun Odyssey 49i,46,Europe,Croatia,166819,2013
Jeanneau,Sun Odyssey 50 DS,47,Europe,Italy,327956,2007
Jeanneau,Sun Odyssey 50 DS,44,USA,Ohio,265667,2010
Jeanneau,Sun Odyssey 50 DS,43,Europe,Spain,267885,2010
Jeanneau,53,45,Europe,Croatia,302251,2010
Jeanneau,53,51,Europe,Croatia,217187,2008
Jeanneau,53,55,Europe,Croatia,254429,2009
Jeanneau,53,57,Europe,Croatia,219492,2009
Jeanneau,53,56,Europe,Croatia,209489,2009
Jeanneau,53,50,Europe,Croatia,194214,2008
Jeanneau,53,54,Europe,Croatia,210465,2010
Jeanneau,53,58,Europe,Croatia,206952,2010
Jeanneau,53,53,Europe,Croatia,193435,2010
Jeanneau,53,46,Europe,Croatia,183092,2010
Jeanneau,53,60,Europe,Denmark,338747,2010
Jeanneau,53,39,Europe,France,261985,2008
Jeanneau,53,55,Europe,Greece,312870,2010
Jeanneau,53,55,Europe,Greece,213197,2007
Jeanneau,53,54,Europe,Spain,294612,2011
Jeanneau,53,52,Europe,Turkey,212766,2011
Moody,45 DS,50,Europe,Spain,393404,2009
Morris,M42,38,USA,Maine,415772,2010
Oyster,54,56,Europe,Spain,876907,2009
Rustler,44,41,Europe,United Kingdom,510754,2011
Sabre,456 MK II,47,USA,California,427556,2009
Sly,48C,43,Europe,Italy,322322,2009
Tartan,4000,38,USA,New York,372302,2009
Tartan,4300,39,USA,Illinois,500286,2011
Tofinou,12,38,Europe,Spain,205844,2009
Vismara,V50,48,Europe,Italy,443199,2011
Vismara,V50,50,Europe,Italy,511329,2012
X-Yachts,Xc 50,53,Europe,Italy,510949,2008
X-Yachts,Xc 50,49,Europe,Portugal,667869,2008
Bavaria,40S Cruiser,39,Europe,Croatia,151988,2011
Bavaria,40S Cruiser,39,Europe,Croatia,128243,2012
Bavaria,40S Cruiser,43,Europe,Croatia,136366,2012
Bavaria,40S Cruiser,38,Europe,Croatia,94989,2012
Bavaria,40 Cruiser,43,Europe,Germany,119025,2011
Bavaria,40 Cruiser,39,Europe,Greece,129345,2011
Bavaria,40S Cruiser,38,Europe,Greece,126695,2012
Bavaria,40 Cruiser,35,Europe,Greece,109421,2011
Bavaria,40 Cruiser,42,Caribbean,Grenada,108227,2012
Bavaria,40 Cruiser,34,Caribbean,Saint Vincent and the Grenadines,87159,2010
Bavaria,45 Cruiser,44,Europe,Croatia,142609,2011
Bavaria,45 Cruiser,52,Europe,Croatia,153991,2009
Bavaria,45 Cruiser,43,Europe,Greece,122682,2009
Bavaria,50 Cruiser,42,Europe,Croatia,159426,2010
Bavaria,56 Cruiser,51,Europe,Greece,273352,2011
Bavaria,56 Cruiser,50,Europe,Greece,248504,2011
Bavaria,56 Cruiser,60,Europe,Greece,227042,2011
Bavaria,56 Cruiser,51,Europe,Spain,367358,2011
Bavaria,56 Cruiser,57,Europe,Spain,345415,2011
Bavaria,56 Cruiser,53,Europe,Spain,317749,2011
Bavaria,56 Cruiser,55,Europe,Spain,303495,2011
Bavaria,56 Cruiser,57,Europe,Spain,289971,2011
Beneteau,Oceanis 41,38,Europe,France,132095,2009
Beneteau,Oceanis 41,40,Caribbean,Martinique,148354,2009
Beneteau,Oceanis 41,38,USA,New York,213423,2010
Beneteau,Oceanis 41,36,Europe,Spain,148096,2011
Beneteau,First 40,42,Europe,United Kingdom,98286,2009
Beneteau,Sense 43,42,USA,California,203046,2009
Beneteau,Sense 43,45,Europe,Italy,211122,2010
Beneteau,Oceanis 45,47,Europe,France,198278,2010
Beneteau,Oceanis 45,39,Europe,Greece,198849,2010
Beneteau,Oceanis 45,41,Europe,Greece,189665,2010
Beneteau,Oceanis 45,41,Caribbean,Grenada,203725,2011
Beneteau,Oceanis 45,38,USA,Louisiana,251466,2009
Beneteau,Oceanis 45,37,Europe,Netherlands,227103,2010
Beneteau,Oceanis 45,47,Europe,Spain,255539,2011
Beneteau,Oceanis 45,43,Europe,Turkey,246061,2009
Beneteau,Sense 46,41,Europe,France,379753,2010
Beneteau,Oceanis 48,49,Europe,Greece,224789,2011
Beneteau,Oceanis 48,49,Europe,Greece,218772,2011
Beneteau,Oceanis 48,43,Europe,Greece,222588,2009
Beneteau,Sense 50,47,USA,California,405087,2011
Beneteau,Sense 50,45,USA,California,324902,2009
Beneteau,Oceanis 50 Family,45,Europe,Croatia,175527,2010
Beneteau,Sense 50,52,Europe,France,443990,2010
Beneteau,Sense 50,44,Europe,France,361224,2010
Beneteau,Sense 50,42,Europe,France,372571,2010
Beneteau,Oceanis 50,46,Europe,Italy,245014,2012
Beneteau,Oceanis 50,47,Europe,Italy,237604,2010
Beneteau,Oceanis 54,53,Caribbean,British Virgin Islands,222553,2011
Beneteau,Oceanis 54,58,Europe,Greece,234453,2012
Beneteau,Oceanis 54,50,Europe,Greece,250982,2011
Beneteau,Sense 55,52,Europe,France,377155,2010
Beneteau ,Oceanis 45,49,Caribbean,Saint Vincent and the Grenadines,130250,2012
Catalina,385,39,USA,California,154995,2011
Catalina,445,40,Europe,Italy,264664,2010
Dehler,41,39,Europe,France,209136,2012
Dehler,41,35,Europe,United Kingdom,209119,2012
Dufour,405 GL,34,Europe,Greece,104294,2011
Dufour,405 GL,41,Europe,Malta,157920,2010
Dufour,525 GL,45,Europe,Estonia,491816,2010
Dufour,525 GL,48,Europe,Spain,375127,2009
Elan,IMPRESSION 394,36,Europe,Croatia,148619,2010
Elan,444 Impression,41,Europe,Croatia,102818,2009
Grand Soleil,39,32,Europe,France,286476,2010
Grand Soleil,39,36,Caribbean,Trinidad and Tobago,218369,2011
Grand Soleil,50,55,Europe,France,421984,2012
Grand Soleil,50,45,Europe,France,382439,2010
Grand Soleil,50,50,Europe,Jersey,403090,2010
Hallberg-Rassy,48,47,Europe,Sweden,714165,2010
Hallberg-Rassy,54,57,Europe,Greece,1100583,2012
Hanse,400,40,Europe,Greece,143467,2010
Hanse,445,49,Europe,Croatia,155241,2009
Hanse,445,40,Europe,France,205998,2010
Hanse,445,39,Europe,Germany,213774,2011
Hanse,445,32,Caribbean,Grenada,127162,2011
Hanse,445,34,Caribbean,Sint Maarten (Dutch part),150243,2012
Hanse,445,40,Europe,Spain,228475,2010
Hanse,445,44,Europe,Turkey,142763,2011
Hanse,470,46,Europe,Germany,207508,2011
Hanse,545,50,Europe,Netherlands,359437,2010
Hanse ,495,40,Europe,Croatia,160543,2012
Hunter,45 DS,40,USA,Florida,168266,2012
Jeanneau,Sun Odyssey 409,37,Europe,Greece,112531,2009
Jeanneau,Sun Odyssey 409,35,USA,New Jersey,158340,2010
Jeanneau,Sun Odyssey 409,36,Europe,United Kingdom,182642,2009
Jeanneau,Sun Odyssey 409,39,Europe,United Kingdom,172073,2010
Jeanneau,409,39,USA,California,201681,2010
Jeanneau,Sun Odyssey 42 DS,39,Europe,Greece,127260,2010
Jeanneau,Sun Odyssey 42 DS,39,USA,Maryland,217820,2012
Jeanneau,Sun Odyssey 439,47,USA,California,193575,2010
Jeanneau,Sun Odyssey 439,43,Europe,Croatia,131944,2010
Jeanneau,Sun Odyssey 439,40,Europe,Croatia,111853,2009
Jeanneau,Sun Odyssey 439,39,Europe,Germany,169377,2011
Jeanneau,Sun Odyssey 439,41,Europe,Greece,181888,2012
Jeanneau,Sun Odyssey 439,41,Europe,Greece,186857,2011
Jeanneau,Sun Odyssey 439,42,Europe,Greece,103259,2010
Jeanneau,Sun Odyssey 439,41,Europe,Italy,174065,2010
Jeanneau,Sun Odyssey 439,42,USA,Rhode Island,130839,2010
Jeanneau,Sun Odyssey 439,43,Europe,Spain,230068,2010
Jeanneau,Sun Odyssey 44 DS,39,USA,Louisiana,264833,2012
Jeanneau,Sun Odyssey 44 DS,41,USA,Ohio,234083,2012
Jeanneau,Sun Odyssey 44 DS,42,Europe,United Kingdom,267736,2011
Jeanneau,Sun Odyssey 45 DS,43,USA,Florida,195271,2011
Jeanneau,Sun Odyssey 469,45,Europe,Spain,259039,2011
Jeanneau,Sun Odyssey 50 DS,53,Europe,Turkey,261564,2010
Jeanneau,Sun Odyssey 509,62,Europe,Italy,285778,2010
Jeanneau,Sun Odyssey 509,47,USA,New York,318101,2012
Jeanneau,509,50,Europe,Spain,343450,2011
Jeanneau,Sun Odyssey 509,51,Europe,Spain,327254,2012
Jeanneau,Sun Odyssey 509,54,Europe,Spain,229685,2010
Jeanneau,Sun Odyssey 509,39,Europe,Spain,185817,2010
Jeanneau,53,52,Europe,Croatia,407151,2011
Jeanneau,53,60,Europe,Croatia,237950,2011
Jeanneau,53,45,Europe,Croatia,235580,2012
Jeanneau,53,52,Europe,Croatia,212556,2011
Jeanneau,53,54,Europe,Croatia,228039,2009
Jeanneau,53,50,Europe,Slovenia,337875,2009
Jeanneau,53,56,Europe,Slovenia,375055,2009
Passport,Vista 545 Center Cockpit,54,USA,Maryland,1006612,2012
Sly,47,43,Europe,Italy,258463,2008
Solaris,44,45,Europe,Italy,398153,2011
Southerly,38,34,Europe,France,311507,2010
Southerly,420,40,Europe,United Kingdom,598195,2011
Tofinou,16,42,Europe,Spain,460094,2011
X-Yachts,Xp 38,39,Europe,France,290915,2010
X-Yachts,Xp 44,39,USA,Connecticut,510632,2010
X-Yachts,Xp 44,40,Europe,Denmark,486480,2012
X-Yachts,XP50,56,Europe,France,815669,2011
X-Yachts,XP50,46,Europe,France,741035,2011
X-Yachts,XP50,47,Europe,Italy,484888,2006
X-Yachts,Xc 50,56,Europe,Italy,623251,2011
Bavaria,40S Cruiser,35,Europe,Croatia,95274,2013
Bavaria,40S Cruiser,36,Europe,Croatia,111453,2013
Bavaria,40S Cruiser,41,Europe,Croatia,108545,2013
Bavaria,40S Cruiser,32,Europe,Croatia,95917,2011
Bavaria,40 Cruiser,43,Europe,Germany,108100,2011
Bavaria,40 Cruiser,43,Europe,Greece,159759,2012
Bavaria,41 Cruiser,39,Caribbean,Martinique,117299,2013
Bavaria,45 Cruiser,46,Europe,Croatia,201957,2012
Bavaria,45 Cruiser,36,Europe,Croatia,207578,2012
Bavaria,45 Cruiser,45,Europe,Croatia,178338,2011
Bavaria,45 Cruiser,44,Europe,Croatia,184256,2011
Bavaria,45 Cruiser,38,Europe,Croatia,182039,2012
Bavaria,45 Cruiser,38,Europe,Croatia,140175,2011
Bavaria,45 Cruiser,40,Europe,Croatia,133914,2012
Bavaria,45 Cruiser,39,Europe,Croatia,168623,2011
Bavaria,45 Cruiser,41,Europe,Germany,205216,2012
Bavaria,Vision 46,44,USA,California,173805,2013
Bavaria,Vision 46,42,Europe,Spain,218598,2013
Bavaria,Vision 46,46,Europe,Spain,220496,2012
Bavaria,50 Cruiser,52,Europe,Greece,188712,2009
Bavaria,56 Cruiser,55,Europe,Croatia,300017,2014
Bavaria,56 Cruiser,51,Europe,Turkey,412521,2010
Bavaria ,45 Cruiser,45,Caribbean,Antigua and Barbuda,149317,2011
Beneteau,Oceanis 41 Owners Version,30,USA,California,265555,2012
Beneteau,Oceanis 41,36,USA,California,179681,2012
Beneteau,Oceanis 41,42,Europe,Croatia,133727,2012
Beneteau,Oceanis 41,43,USA,Florida,209008,2011
Beneteau,Oceanis 41,40,USA,Maryland,217004,2011
Beneteau,Oceanis 41,45,USA,New York,187457,2013
Beneteau,Oceanis 45,45,Europe,Croatia,180259,2013
Beneteau,Oceanis 45,42,Europe,France,343722,2012
Beneteau,Oceanis 45,46,USA,Massachusetts,312048,2012
Beneteau,Oceanis 45,46,Caribbean,Mexico,334660,2011
Beneteau,Oceanis 48,51,Europe,Croatia,139799,2013
Beneteau,Oceanis 48,38,USA,Washington,442017,2012
Beneteau,Sense 50,51,Europe,Greece,347129,2012
Beneteau,Sense 50,44,Europe,Greece,335491,2012
Beneteau,Oceanis 50 Family,49,Europe,Turkey,206250,2012
Beneteau,Oceanis 54,51,Europe,Turkey,308578,2012
Beneteau,OCEANIS 55,59,Europe,Croatia,504603,2012
Beneteau,Oceanis 55,56,Europe,Greece,336287,2012
Catalina,387,36,USA,Texas,179403,2013
Catalina,385,34,USA,North Carolina,212651,2011
Dehler,41,39,Europe,United Kingdom,194758,2011
Dufour,380,33,Caribbean,U.S. Virgin Islands,89538,2013
Dufour,410,40,Europe,France,160262,2012
Dufour,410 GL,39,Europe,Italy,143272,2012
Dufour,410 GL,42,USA,Maryland,217176,2012
Dufour,40e Performance,40,Caribbean,Saint Kitts and Nevis,212735,2012
Dufour,445 GL,45,Europe,Croatia,149949,2011
Dufour,445 GL,62,Europe,Croatia,136970,2013
Dufour,445 GL,40,Europe,Croatia,146474,2010
Dufour,445 GL,40,Europe,Spain,239148,2010
Dufour,445,32,Europe,Spain,228363,2011
Dufour,445 GL,36,Europe,Spain,217422,2010
Dufour,450 GL,37,Europe,Turkey,169080,2010
Dufour,500 GL,53,Caribbean,Martinique,361413,2012
Dufour ,500 GL,57,Caribbean,Martinique,322516,2012
Elan,450,50,USA,Connecticut,307332,2012
Elan,450,41,Europe,Croatia,234522,2011
Elan,Impression 444,39,Europe,Croatia,118083,2012
Elan,444 Impression,50,Europe,Croatia,103516,2012
Elan,444 Impression,49,Europe,Croatia,138648,2010
Elan,Impression 494,51,Europe,Croatia,151031,2012
Elan,494 Impression,44,Europe,Croatia,165924,2012
Elan,Impression 494,51,Europe,Croatia,132694,2013
Grand Soleil,39,39,Europe,Croatia,182117,2012
Grand Soleil,39,40,Europe,Croatia,126443,2011
Grand Soleil,39,41,Europe,Italy,248709,2012
Grand Soleil,47,48,Europe,Sweden,532028,2013
Hallberg-Rassy,412,41,Europe,Spain,492388,2012
Hanse,415,36,Caribbean,Antigua and Barbuda,129204,2013
Hanse,415,38,Europe,Croatia,114024,2012
Hanse,415,42,Europe,Greece,165749,2010
Hanse,415,38,Europe,Greece,143242,2009
Hanse,415,42,Europe,Greece,156972,2011
Hanse,445,42,Europe,Croatia,149330,2011
Hanse,445,48,Europe,Croatia,148911,2010
Hanse,445,39,Europe,Greece,275917,2014
Hanse,445,41,Caribbean,Guadeloupe,162853,2011
Hanse,445,44,Caribbean,Martinique,174680,2011
Hanse,445,43,Europe,Spain,227386,2011
Hanse,445,35,Europe,Turkey,148061,2011
Hanse,495,48,Europe,Greece,306088,2012
Hanse,495,51,Europe,Greece,294367,2011
Hanse,505,50,Europe,Italy,470692,2011
Hanse,495,47,Europe,Portugal,284061,2010
Hanse,575,52,Europe,Croatia,322117,2011
Hanse,575,57,Europe,Italy,506311,2012
Hanse,575,50,Europe,Portugal,557854,2011
Hunter,40,45,USA,Massachusetts,210282,2011
Hunter,40,38,USA,Ohio,204058,2011
Hunter,M-H 40,42,USA,Virginia,204463,2012
Hunter,50 Center Cockpit,44,USA,Virginia,327996,2012
Jeanneau,Sun Odyssey 41DS,39,USA,Florida,242474,2011
Jeanneau,Sun Odyssey 409,35,Europe,Italy,76511,2010
Jeanneau,Sun Odyssey 409,36,USA,New York,209861,2011
Jeanneau,Sun Odyssey 409,37,Europe,Spain,117860,2013
Jeanneau,Sun Odyssey 40.9,41,Europe,Spain,142715,2012
Jeanneau,Sun Odyssey 409,40,Europe,Spain,118277,2012
Jeanneau,Sun Odyssey 439,57,Europe,Croatia,128641,2011
Jeanneau,Sun Odyssey 439,43,Europe,Croatia,125677,2012
Jeanneau,Sun Odyssey 439,43,Europe,Germany,166394,2013
Jeanneau,Sun Odyssey 439,42,Europe,Greece,159164,2013
Jeanneau,Sun Odyssey 439,50,Europe,Italy,213556,2011
Jeanneau,Sun Odyssey 439,38,Europe,Spain,174163,2011
Jeanneau,Sun Odyssey 439,44,Europe,Spain,200157,2012
Jeanneau,Sun Odyssey 439,41,Europe,Spain,120130,2012
Jeanneau,Sun Odyssey 44 DS,43,USA,Virginia,206348,2010
Jeanneau,Sun Odyssey 469,43,Europe,Croatia,138908,2012
Jeanneau,Sun Odyssey 469,52,Europe,Croatia,141416,2012
Jeanneau,Sun Odyssey 469,42,Europe,Greece,225706,2012
Jeanneau,Sun Odyssey 469,46,Europe,Greece,182254,2012
Jeanneau,Sun Odyssey 469,41,Europe,Italy,287795,2011
Jeanneau,Sun Odyssey 469,50,Europe,Spain,298570,2011
Jeanneau,Sun Odyssey 469,41,Europe,Spain,231657,2014
Jeanneau,Sun Odyssey 469,45,Europe,Spain,162711,2012
Jeanneau,Sun Odyssey 50 DS,47,Europe,Croatia,296836,2010
Jeanneau,Sun Odyssey 50 DS,42,Europe,Croatia,242633,2011
Jeanneau,Sun Odyssey 50 DS,52,Europe,Croatia,239590,2011
Jeanneau,Sun Odyssey 50 DS,46,Europe,Croatia,172045,2011
Jeanneau,Sun Odyssey 50 DS,54,Europe,France,357326,2011
Jeanneau,Sun Odyssey 509,49,Europe,France,320543,2013
Jeanneau,Sun Odyssey 509,53,Europe,Greece,230420,2013
Jeanneau,Sun Odyssey 509,51,Europe,Spain,282419,2012
Jeanneau,Sun Odyssey 509,46,Europe,Spain,221374,2012
Jeanneau,53,50,Europe,Croatia,224171,2012
Jeanneau,53,42,Europe,Croatia,234951,2011
Jeanneau,53,53,Europe,Greece,236546,2011
